seconds,data
113.418,-61.3531494140625
113.468,-62.3529052734375
113.592,-61.292724609375
113.684,-61.69921875
113.811,-61.435546875
113.9,-61.4300537109375
114.022,-62.1661376953125
114.104,-61.4959716796875
114.228,-63.2647705078125
114.279,-65.2642822265625
114.401,-67.5823974609375
114.495,-70.9442138671875
114.621,-70.07080078125
114.706,-72.1307373046875
114.824,-72.13623046875
114.876,-68.4942626953125
115.007,-66.214599609375
115.097,-65.2642822265625
115.218,-66.73095703125
115.304,-66.1651611328125
115.425,-62.8857421875
115.511,-64.434814453125
115.633,-64.6710205078125
115.685,-65.511474609375
115.808,-67.3736572265625
115.903,-65.709228515625
116.023,-64.53369140625
116.115,-66.7803955078125
116.231,-65.028076171875
116.286,-62.852783203125
116.408,-65.1708984375
116.493,-64.9786376953125
116.61,-62.7099609375
116.71,-63.1439208984375
116.827,-65.3466796875
116.927,-64.193115234375
117.04,-65.4400634765625
117.097,-62.852783203125
117.22,-64.7808837890625
117.308,-65.7037353515625
117.43,-65.54443359375
117.517,-67.554931640625
117.636,-66.390380859375
117.71,-67.1429443359375
117.822,-69.169921875
117.918,-66.0223388671875
118.025,-65.76416015625
118.119,-66.038818359375
118.239,-66.632080078125
118.33,-65.3851318359375
118.448,-63.1549072265625
118.52,-63.9788818359375
118.634,-61.4794921875
118.73,-60.369873046875
118.838,-63.78662109375
118.936,-61.182861328125
119.052,-63.74267578125
119.116,-62.8857421875
119.241,-64.7589111328125
119.32,-64.57763671875
119.446,-66.796875
119.536,-64.13818359375
119.642,-62.7374267578125
119.741,-63.34716796875
119.852,-62.325439453125
119.921,-61.9189453125
120.046,-62.3089599609375
120.124,-61.3201904296875
120.255,-61.34765625
120.345,-61.3201904296875
120.46,-63.0670166015625
120.516,-64.9072265625
